Year,Quarter,Month,Day,First HOME CURRENCY AMOUNT,TRANSACTION TYPE,month_number,Date
2021,Qtr 3,July,19,3046847.34,Invoice,7,2021/7/19
2021,Qtr 3,July,19,2467105.04,Receipt,7,2021/7/19
2021,Qtr 3,July,20,1887013.07,Credit Note,7,2021/7/20
2021,Qtr 3,July,20,1355966.57,Invoice,7,2021/7/20
2021,Qtr 3,July,20,2201858.23,Receipt,7,2021/7/20
2021,Qtr 3,July,21,372138.67,Credit Note,7,2021/7/21
2021,Qtr 3,July,21,741487.15,Invoice,7,2021/7/21
2021,Qtr 3,July,21,5392474.67,Receipt,7,2021/7/21
2021,Qtr 3,July,22,901028.87,Credit Note,7,2021/7/22
2021,Qtr 3,July,22,5118329.57,Invoice,7,2021/7/22
2021,Qtr 3,July,22,2726751.68,Receipt,7,2021/7/22
2021,Qtr 3,July,23,267771.19,Credit Note,7,2021/7/23
2021,Qtr 3,July,23,11321578.29,Invoice,7,2021/7/23
2021,Qtr 3,July,23,14948002.12,Receipt,7,2021/7/23
2021,Qtr 3,July,24,19995.25,Credit Note,7,2021/7/24
2021,Qtr 3,July,24,1818720.29,Invoice,7,2021/7/24
2021,Qtr 3,July,24,55575,Receipt,7,2021/7/24
2021,Qtr 3,July,25,12005.12,Credit Note,7,2021/7/25
2021,Qtr 3,July,25,6547961.7,Invoice,7,2021/7/25
2021,Qtr 3,July,26,223784.81,Credit Note,7,2021/7/26
2021,Qtr 3,July,26,5343457.48,Invoice,7,2021/7/26
2021,Qtr 3,July,26,5959300.44,Receipt,7,2021/7/26
2021,Qtr 3,July,27,660094.36,Credit Note,7,2021/7/27
2021,Qtr 3,July,27,3622309.66,Invoice,7,2021/7/27
2021,Qtr 3,July,27,1861472.95,Receipt,7,2021/7/27
2021,Qtr 3,July,28,653964.27,Credit Note,7,2021/7/28
2021,Qtr 3,July,28,3992457.8,Invoice,7,2021/7/28
2021,Qtr 3,July,28,4778873.68,Receipt,7,2021/7/28
2021,Qtr 3,July,29,431423.71,Credit Note,7,2021/7/29
2021,Qtr 3,July,29,7066481.56,Invoice,7,2021/7/29
2021,Qtr 3,July,29,9692433.05,Receipt,7,2021/7/29
2021,Qtr 3,July,30,75486.82,Credit Note,7,2021/7/30
2021,Qtr 3,July,30,4326324.7,Invoice,7,2021/7/30
2021,Qtr 3,July,30,10308620.48,Receipt,7,2021/7/30
2021,Qtr 3,July,31,2068807.56,Invoice,7,2021/7/31
2021,Qtr 3,July,31,676506.35,Receipt,7,2021/7/31
2021,Qtr 3,August,1,1648.75,Credit Note,8,2021/8/1
2021,Qtr 3,August,1,2370651.59,Invoice,8,2021/8/1
2021,Qtr 3,August,1,28747,Receipt,8,2021/8/1
2021,Qtr 3,August,2,474935.61,Credit Note,8,2021/8/2
2021,Qtr 3,August,2,7734909.57,Invoice,8,2021/8/2
2021,Qtr 3,August,2,1318874.01,Receipt,8,2021/8/2
2021,Qtr 3,August,3,3225544.59,Credit Note,8,2021/8/3
2021,Qtr 3,August,3,8548816.79,Invoice,8,2021/8/3
2021,Qtr 3,August,3,3770463.93,Receipt,8,2021/8/3
2021,Qtr 3,August,4,21485.76,Credit Note,8,2021/8/4
2021,Qtr 3,August,4,6154091.47,Invoice,8,2021/8/4
2021,Qtr 3,August,4,1332032.85,Receipt,8,2021/8/4
2021,Qtr 3,August,5,1416979.47,Credit Note,8,2021/8/5
2021,Qtr 3,August,5,8805443.81,Invoice,8,2021/8/5
2021,Qtr 3,August,5,4867458.58,Receipt,8,2021/8/5
2021,Qtr 3,August,6,1488.3,Credit Note,8,2021/8/6
2021,Qtr 3,August,6,5385036.23,Invoice,8,2021/8/6
2021,Qtr 3,August,6,7908601.16,Receipt,8,2021/8/6
2021,Qtr 3,August,7,42578.96,Invoice,8,2021/8/7
2021,Qtr 3,August,7,739337.73,Receipt,8,2021/8/7
2021,Qtr 3,August,8,2514937.59,Invoice,8,2021/8/8
2021,Qtr 3,August,9,6702397.99,Invoice,8,2021/8/9
2021,Qtr 3,August,10,466755.53,Credit Note,8,2021/8/10
2021,Qtr 3,August,10,10093385.51,Invoice,8,2021/8/10
2021,Qtr 3,August,10,7083761.18,Receipt,8,2021/8/10
2021,Qtr 3,August,11,86569.43,Credit Note,8,2021/8/11
2021,Qtr 3,August,11,5069971.53,Invoice,8,2021/8/11
2021,Qtr 3,August,11,3365436.09,Receipt,8,2021/8/11
2021,Qtr 3,August,12,68565.02,Credit Note,8,2021/8/12
2021,Qtr 3,August,12,9372251.63,Invoice,8,2021/8/12
2021,Qtr 3,August,12,5131428.69,Receipt,8,2021/8/12
2021,Qtr 3,August,13,644038.79,Credit Note,8,2021/8/13
2021,Qtr 3,August,13,12298331.06,Invoice,8,2021/8/13
2021,Qtr 3,August,13,13777709.52,Receipt,8,2021/8/13
2021,Qtr 3,August,14,233228.25,Credit Note,8,2021/8/14
2021,Qtr 3,August,14,1591730.79,Invoice,8,2021/8/14
2021,Qtr 3,August,14,458956.06,Receipt,8,2021/8/14
2021,Qtr 3,August,15,6916721.91,Invoice,8,2021/8/15
2021,Qtr 3,August,16,494440.94,Credit Note,8,2021/8/16
2021,Qtr 3,August,16,2431901.31,Invoice,8,2021/8/16
2021,Qtr 3,August,16,1344710.82,Receipt,8,2021/8/16
2021,Qtr 3,August,17,1283852.63,Credit Note,8,2021/8/17
2021,Qtr 3,August,17,16711469.27,Invoice,8,2021/8/17
2021,Qtr 3,August,17,4242026.26,Receipt,8,2021/8/17
2021,Qtr 3,August,18,28406.12,Credit Note,8,2021/8/18
2021,Qtr 3,August,18,2484987.93,Invoice,8,2021/8/18
2021,Qtr 3,August,18,648372.08,Receipt,8,2021/8/18
2021,Qtr 3,August,19,967804.55,Credit Note,8,2021/8/19
2021,Qtr 3,August,19,5001232.27,Invoice,8,2021/8/19
2021,Qtr 3,August,19,9408424.5,Receipt,8,2021/8/19
2021,Qtr 3,August,20,104173.97,Credit Note,8,2021/8/20
2021,Qtr 3,August,20,6698976.83,Invoice,8,2021/8/20
2021,Qtr 3,August,20,8377994.39,Receipt,8,2021/8/20
2021,Qtr 3,August,21,464425.66,Receipt,8,2021/8/21
2021,Qtr 3,August,23,1111946.54,Credit Note,8,2021/8/23
2021,Qtr 3,August,23,8871083.13,Invoice,8,2021/8/23
2021,Qtr 3,August,23,2328812.09,Receipt,8,2021/8/23
2021,Qtr 3,August,24,293456.34,Credit Note,8,2021/8/24
2021,Qtr 3,August,24,9927255.21,Invoice,8,2021/8/24
2021,Qtr 3,August,24,5005668.31,Receipt,8,2021/8/24
2021,Qtr 3,August,25,466269.22,Credit Note,8,2021/8/25
2021,Qtr 3,August,25,11029048.3,Invoice,8,2021/8/25
2021,Qtr 3,August,25,3873618.48,Receipt,8,2021/8/25
2021,Qtr 3,August,26,556236.42,Credit Note,8,2021/8/26
2021,Qtr 3,August,26,9696189.55,Invoice,8,2021/8/26
2021,Qtr 3,August,26,1532532.9,Receipt,8,2021/8/26
2021,Qtr 3,August,27,4846875.14,Credit Note,8,2021/8/27
2021,Qtr 3,August,27,11360226.59,Invoice,8,2021/8/27
2021,Qtr 3,August,27,6569680.99,Receipt,8,2021/8/27
2021,Qtr 3,August,28,1175935.14,Invoice,8,2021/8/28
2021,Qtr 3,August,28,319985.45,Receipt,8,2021/8/28
2021,Qtr 3,August,29,1220704.27,Invoice,8,2021/8/29
2021,Qtr 3,August,30,1269237.42,Credit Note,8,2021/8/30
2021,Qtr 3,August,30,6553410.61,Invoice,8,2021/8/30
2021,Qtr 3,August,30,4994750.96,Receipt,8,2021/8/30
2021,Qtr 3,August,31,1594077.4,Credit Note,8,2021/8/31
2021,Qtr 3,August,31,7348657.73,Invoice,8,2021/8/31
2021,Qtr 3,August,31,9592738.43,Receipt,8,2021/8/31
2021,Qtr 3,September,1,726921.83,Credit Note,9,2021/9/1
2021,Qtr 3,September,1,6356373.31,Invoice,9,2021/9/1
2021,Qtr 3,September,1,7695194.14,Receipt,9,2021/9/1
2021,Qtr 3,September,2,917426.03,Credit Note,9,2021/9/2
2021,Qtr 3,September,2,3584595.57,Invoice,9,2021/9/2
2021,Qtr 3,September,2,8699341.97,Receipt,9,2021/9/2
2021,Qtr 3,September,3,108245.92,Credit Note,9,2021/9/3
2021,Qtr 3,September,3,9202852.84,Invoice,9,2021/9/3
2021,Qtr 3,September,3,4569246.36,Receipt,9,2021/9/3
2021,Qtr 3,September,4,913593.55,Invoice,9,2021/9/4
2021,Qtr 3,September,4,412237.97,Receipt,9,2021/9/4
2021,Qtr 3,September,5,4043221.8,Invoice,9,2021/9/5
2021,Qtr 3,September,5,35746,Receipt,9,2021/9/5
2021,Qtr 3,September,6,13934.36,Credit Note,9,2021/9/6
2021,Qtr 3,September,6,3832857.82,Invoice,9,2021/9/6
2021,Qtr 3,September,6,5945422.5,Receipt,9,2021/9/6
2021,Qtr 3,September,7,403110.09,Credit Note,9,2021/9/7
2021,Qtr 3,September,7,7056971.23,Invoice,9,2021/9/7
2021,Qtr 3,September,7,2951290.04,Receipt,9,2021/9/7
2021,Qtr 3,September,8,2791509.34,Credit Note,9,2021/9/8
2021,Qtr 3,September,8,10413880.5,Invoice,9,2021/9/8
2021,Qtr 3,September,8,3549749.73,Receipt,9,2021/9/8
2021,Qtr 3,September,9,224781.42,Credit Note,9,2021/9/9
2021,Qtr 3,September,9,6890721.69,Invoice,9,2021/9/9
2021,Qtr 3,September,9,2569032.27,Receipt,9,2021/9/9
2021,Qtr 3,September,10,294674.18,Credit Note,9,2021/9/10
2021,Qtr 3,September,10,3576766.67,Invoice,9,2021/9/10
2021,Qtr 3,September,10,8801897.98,Receipt,9,2021/9/10
2021,Qtr 3,September,11,99545,Credit Note,9,2021/9/11
2021,Qtr 3,September,11,184943.96,Invoice,9,2021/9/11
2021,Qtr 3,September,11,408315.36,Receipt,9,2021/9/11
2021,Qtr 3,September,12,2078594.59,Invoice,9,2021/9/12
2021,Qtr 3,September,13,183010,Credit Note,9,2021/9/13
2021,Qtr 3,September,13,4970300.39,Invoice,9,2021/9/13
2021,Qtr 3,September,13,4692435.24,Receipt,9,2021/9/13
2021,Qtr 3,September,14,439656,Credit Note,9,2021/9/14
2021,Qtr 3,September,14,8071741.99,Invoice,9,2021/9/14
2021,Qtr 3,September,14,6515578.64,Receipt,9,2021/9/14
2021,Qtr 3,September,15,207127.93,Credit Note,9,2021/9/15
2021,Qtr 3,September,15,6153625.5,Invoice,9,2021/9/15
2021,Qtr 3,September,15,6388792.41,Receipt,9,2021/9/15
2021,Qtr 3,September,16,246791.83,Credit Note,9,2021/9/16
2021,Qtr 3,September,16,3689330.71,Invoice,9,2021/9/16
2021,Qtr 3,September,16,910490.48,Receipt,9,2021/9/16
2021,Qtr 3,September,17,71294.46,Credit Note,9,2021/9/17
2021,Qtr 3,September,17,13044458.96,Invoice,9,2021/9/17
2021,Qtr 3,September,17,11236971.74,Receipt,9,2021/9/17
2021,Qtr 3,September,18,726015.41,Invoice,9,2021/9/18
2021,Qtr 3,September,18,149692.5,Receipt,9,2021/9/18
2021,Qtr 3,September,19,5480248.46,Invoice,9,2021/9/19
2021,Qtr 3,September,19,1490,Receipt,9,2021/9/19
2021,Qtr 3,September,20,1049520.27,Credit Note,9,2021/9/20
2021,Qtr 3,September,20,8169118.93,Invoice,9,2021/9/20
2021,Qtr 3,September,20,1634490.5,Receipt,9,2021/9/20
2021,Qtr 3,September,21,371848.85,Credit Note,9,2021/9/21
2021,Qtr 3,September,21,7990647.12,Invoice,9,2021/9/21
2021,Qtr 3,September,21,2862781.07,Receipt,9,2021/9/21
2021,Qtr 3,September,22,116859.2,Credit Note,9,2021/9/22
2021,Qtr 3,September,22,4880805.75,Invoice,9,2021/9/22
2021,Qtr 3,September,22,5315925.73,Receipt,9,2021/9/22
2021,Qtr 3,September,23,1558543.69,Credit Note,9,2021/9/23
2021,Qtr 3,September,23,16037884.3,Invoice,9,2021/9/23
2021,Qtr 3,September,23,8056541.38,Receipt,9,2021/9/23
2021,Qtr 3,September,24,1895855.59,Invoice,9,2021/9/24
2021,Qtr 3,September,25,1745602.41,Invoice,9,2021/9/25
2021,Qtr 3,September,25,167552,Receipt,9,2021/9/25
2021,Qtr 3,September,26,9198.22,Credit Note,9,2021/9/26
2021,Qtr 3,September,26,1708235.23,Invoice,9,2021/9/26
2021,Qtr 3,September,27,196208.36,Credit Note,9,2021/9/27
2021,Qtr 3,September,27,2855168.48,Invoice,9,2021/9/27
2021,Qtr 3,September,27,7561558.32,Receipt,9,2021/9/27
2021,Qtr 3,September,28,568831.18,Credit Note,9,2021/9/28
2021,Qtr 3,September,28,4200121.79,Invoice,9,2021/9/28
2021,Qtr 3,September,28,5349269.59,Receipt,9,2021/9/28
2021,Qtr 3,September,29,44229.41,Credit Note,9,2021/9/29
2021,Qtr 3,September,29,1625180.44,Invoice,9,2021/9/29
2021,Qtr 3,September,29,6142840.15,Receipt,9,2021/9/29
2021,Qtr 3,September,30,293747.71,Credit Note,9,2021/9/30
2021,Qtr 3,September,30,1045173.95,Invoice,9,2021/9/30
2021,Qtr 3,September,30,5789999.18,Receipt,9,2021/9/30
2021,Qtr 4,October,1,1744789.4,Credit Note,10,2021/10/1
2021,Qtr 4,October,1,7776684.65,Invoice,10,2021/10/1
2021,Qtr 4,October,1,10532647.89,Receipt,10,2021/10/1
2021,Qtr 4,October,2,716058.2,Invoice,10,2021/10/2
2021,Qtr 4,October,2,127156.8,Receipt,10,2021/10/2
2021,Qtr 4,October,3,514551.51,Invoice,10,2021/10/3
2021,Qtr 4,October,4,1696485.22,Credit Note,10,2021/10/4
2021,Qtr 4,October,4,1614021.24,Invoice,10,2021/10/4
2021,Qtr 4,October,4,3487305.72,Receipt,10,2021/10/4
2021,Qtr 4,October,5,710324.4,Credit Note,10,2021/10/5
2021,Qtr 4,October,5,1216508.77,Invoice,10,2021/10/5
2021,Qtr 4,October,5,9383178.12,Receipt,10,2021/10/5
2021,Qtr 4,October,6,731052.63,Credit Note,10,2021/10/6
2021,Qtr 4,October,6,1999397.3,Invoice,10,2021/10/6
2021,Qtr 4,October,6,3087370.42,Receipt,10,2021/10/6
2021,Qtr 4,October,7,562430.02,Credit Note,10,2021/10/7
2021,Qtr 4,October,7,540349.8,Invoice,10,2021/10/7
2021,Qtr 4,October,7,4056124.49,Receipt,10,2021/10/7
2021,Qtr 4,October,8,2093421,Credit Note,10,2021/10/8
2021,Qtr 4,October,8,781500.88,Invoice,10,2021/10/8
2021,Qtr 4,October,8,6227244.67,Receipt,10,2021/10/8
2021,Qtr 4,October,9,10275.83,Receipt,10,2021/10/9
2021,Qtr 4,October,11,377458.4,Credit Note,10,2021/10/11
2021,Qtr 4,October,11,746392.65,Invoice,10,2021/10/11
2021,Qtr 4,October,11,6576489.09,Receipt,10,2021/10/11
2021,Qtr 4,October,12,327085.38,Credit Note,10,2021/10/12
2021,Qtr 4,October,12,2991573.2,Invoice,10,2021/10/12
2021,Qtr 4,October,12,9855148.98,Receipt,10,2021/10/12
2021,Qtr 4,October,13,1105629.37,Invoice,10,2021/10/13
2021,Qtr 4,October,13,6860701.87,Receipt,10,2021/10/13
2021,Qtr 4,October,14,456,Credit Note,10,2021/10/14
2021,Qtr 4,October,14,2598233.37,Invoice,10,2021/10/14
2021,Qtr 4,October,14,4483457.94,Receipt,10,2021/10/14
2021,Qtr 4,October,15,612149.38,Credit Note,10,2021/10/15
2021,Qtr 4,October,15,3818294.98,Invoice,10,2021/10/15
2021,Qtr 4,October,15,8008441.82,Receipt,10,2021/10/15
2021,Qtr 4,October,16,408984.19,Receipt,10,2021/10/16
2021,Qtr 4,October,17,1516189.09,Invoice,10,2021/10/17
2021,Qtr 4,October,18,1099759.3,Credit Note,10,2021/10/18
2021,Qtr 4,October,18,2702968.97,Invoice,10,2021/10/18
2021,Qtr 4,October,18,4414656.17,Receipt,10,2021/10/18
2021,Qtr 4,October,19,402398.97,Credit Note,10,2021/10/19
2021,Qtr 4,October,19,917914.59,Invoice,10,2021/10/19
2021,Qtr 4,October,19,6816490.42,Receipt,10,2021/10/19
2021,Qtr 4,October,20,1531463.41,Credit Note,10,2021/10/20
2021,Qtr 4,October,20,2863137.3,Invoice,10,2021/10/20
2021,Qtr 4,October,20,11146014.1,Receipt,10,2021/10/20
2021,Qtr 4,October,21,546265.3,Credit Note,10,2021/10/21
2021,Qtr 4,October,21,2564611.49,Invoice,10,2021/10/21
2021,Qtr 4,October,21,4931942.88,Receipt,10,2021/10/21
2021,Qtr 4,October,22,1034702.2,Credit Note,10,2021/10/22
2021,Qtr 4,October,22,1287186.37,Invoice,10,2021/10/22
2021,Qtr 4,October,22,10335823.91,Receipt,10,2021/10/22
2021,Qtr 4,October,23,407146.07,Invoice,10,2021/10/23
2021,Qtr 4,October,23,226700,Receipt,10,2021/10/23
2021,Qtr 4,October,25,66621.22,Credit Note,10,2021/10/25
2021,Qtr 4,October,25,237608,Invoice,10,2021/10/25
2021,Qtr 4,October,25,5057469.18,Receipt,10,2021/10/25
2021,Qtr 4,October,26,999707.2,Credit Note,10,2021/10/26
2021,Qtr 4,October,26,783007.4,Invoice,10,2021/10/26
2021,Qtr 4,October,26,11636640.28,Receipt,10,2021/10/26
2021,Qtr 4,October,27,1989768.35,Credit Note,10,2021/10/27
2021,Qtr 4,October,27,2204584.18,Invoice,10,2021/10/27
2021,Qtr 4,October,27,4306861.05,Receipt,10,2021/10/27
2021,Qtr 4,October,28,187567.96,Credit Note,10,2021/10/28
2021,Qtr 4,October,28,771158.9,Invoice,10,2021/10/28
2021,Qtr 4,October,28,4327057.41,Receipt,10,2021/10/28
2021,Qtr 4,October,29,2701982.35,Credit Note,10,2021/10/29
2021,Qtr 4,October,29,1633770.1,Invoice,10,2021/10/29
2021,Qtr 4,October,29,5997714.2,Receipt,10,2021/10/29
2021,Qtr 4,October,30,201390.99,Credit Note,10,2021/10/30
2021,Qtr 4,November,1,8000,Credit Note,11,2021/11/1
2021,Qtr 4,November,1,1123583.82,Invoice,11,2021/11/1
2021,Qtr 4,November,1,134080.75,Receipt,11,2021/11/1
2021,Qtr 4,November,2,788411.42,Credit Note,11,2021/11/2
2021,Qtr 4,November,2,999573.02,Invoice,11,2021/11/2
2021,Qtr 4,November,2,2574631.52,Receipt,11,2021/11/2
2021,Qtr 4,November,3,371003.12,Credit Note,11,2021/11/3
2021,Qtr 4,November,3,996647.07,Invoice,11,2021/11/3
2021,Qtr 4,November,3,1120539.83,Receipt,11,2021/11/3
2021,Qtr 4,November,4,1416644.48,Credit Note,11,2021/11/4
2021,Qtr 4,November,4,1352657.87,Invoice,11,2021/11/4
2021,Qtr 4,November,4,637433.08,Receipt,11,2021/11/4
2021,Qtr 4,November,5,1509434.3,Credit Note,11,2021/11/5
2021,Qtr 4,November,5,1880336.74,Invoice,11,2021/11/5
2021,Qtr 4,November,5,6914601.24,Receipt,11,2021/11/5
2021,Qtr 4,November,6,9186,Receipt,11,2021/11/6
2021,Qtr 4,November,8,175677.02,Credit Note,11,2021/11/8
2021,Qtr 4,November,8,853710.86,Invoice,11,2021/11/8
2021,Qtr 4,November,8,8872737.52,Receipt,11,2021/11/8
2021,Qtr 4,November,9,24145.62,Credit Note,11,2021/11/9
2021,Qtr 4,November,9,680353.99,Invoice,11,2021/11/9
2021,Qtr 4,November,9,3822597.98,Receipt,11,2021/11/9
2021,Qtr 4,November,10,427083.76,Credit Note,11,2021/11/10
2021,Qtr 4,November,10,809875.06,Invoice,11,2021/11/10
2021,Qtr 4,November,10,5480526.61,Receipt,11,2021/11/10
2021,Qtr 4,November,11,755678.78,Credit Note,11,2021/11/11
2021,Qtr 4,November,11,860439.6,Invoice,11,2021/11/11
2021,Qtr 4,November,11,2635747.93,Receipt,11,2021/11/11
2021,Qtr 4,November,12,149066.16,Credit Note,11,2021/11/12
2021,Qtr 4,November,12,632625.4,Invoice,11,2021/11/12
2021,Qtr 4,November,12,3193766.38,Receipt,11,2021/11/12
2021,Qtr 4,November,13,17968.37,Receipt,11,2021/11/13
2021,Qtr 4,November,15,2141819.24,Credit Note,11,2021/11/15
2021,Qtr 4,November,15,517420,Invoice,11,2021/11/15
2021,Qtr 4,November,15,4521980.23,Receipt,11,2021/11/15
2021,Qtr 4,November,16,544533.89,Credit Note,11,2021/11/16
2021,Qtr 4,November,16,709853.84,Invoice,11,2021/11/16
2021,Qtr 4,November,16,1470835.05,Receipt,11,2021/11/16
2021,Qtr 4,November,17,1206590.1,Credit Note,11,2021/11/17
2021,Qtr 4,November,17,813612.08,Invoice,11,2021/11/17
2021,Qtr 4,November,17,2783903.21,Receipt,11,2021/11/17
2021,Qtr 4,November,18,828177.12,Credit Note,11,2021/11/18
2021,Qtr 4,November,18,3415826.87,Invoice,11,2021/11/18
2021,Qtr 4,November,18,3517744.31,Receipt,11,2021/11/18
2021,Qtr 4,November,19,521218.84,Credit Note,11,2021/11/19
2021,Qtr 4,November,19,1602174.36,Invoice,11,2021/11/19
2021,Qtr 4,November,19,6224772.33,Receipt,11,2021/11/19
2021,Qtr 4,November,22,1046801.84,Credit Note,11,2021/11/22
2021,Qtr 4,November,22,908614.01,Invoice,11,2021/11/22
2021,Qtr 4,November,22,2358972.5,Receipt,11,2021/11/22
2021,Qtr 4,November,23,3062480.93,Credit Note,11,2021/11/23
2021,Qtr 4,November,23,1031364.59,Invoice,11,2021/11/23
2021,Qtr 4,November,23,4081472.85,Receipt,11,2021/11/23
2021,Qtr 4,November,24,8170689.2,Credit Note,11,2021/11/24
2021,Qtr 4,November,24,1693836.21,Invoice,11,2021/11/24
2021,Qtr 4,November,24,1633059.52,Receipt,11,2021/11/24
2021,Qtr 4,November,25,435229.32,Credit Note,11,2021/11/25
2021,Qtr 4,November,25,816918.1,Invoice,11,2021/11/25
2021,Qtr 4,November,25,175919.75,Receipt,11,2021/11/25
2021,Qtr 4,November,26,278213.09,Credit Note,11,2021/11/26
2021,Qtr 4,November,26,1181742.96,Invoice,11,2021/11/26
2021,Qtr 4,November,26,2277626.1,Receipt,11,2021/11/26
2021,Qtr 4,November,27,28800,Invoice,11,2021/11/27
2021,Qtr 4,November,27,97081.88,Receipt,11,2021/11/27
2021,Qtr 4,November,29,594836.52,Credit Note,11,2021/11/29
2021,Qtr 4,November,29,861992.27,Invoice,11,2021/11/29
2021,Qtr 4,November,29,3465059.36,Receipt,11,2021/11/29
2021,Qtr 4,November,30,4364372.12,Credit Note,11,2021/11/30
2021,Qtr 4,November,30,983326.16,Invoice,11,2021/11/30
2021,Qtr 4,November,30,1096329.65,Receipt,11,2021/11/30
2021,Qtr 4,December,1,2998917.48,Credit Note,12,2021/12/1
2021,Qtr 4,December,1,2306610.02,Invoice,12,2021/12/1
2021,Qtr 4,December,1,4204711.39,Receipt,12,2021/12/1
2021,Qtr 4,December,2,321655,Invoice,12,2021/12/2
2021,Qtr 4,December,2,2142599.97,Receipt,12,2021/12/2
2021,Qtr 4,December,3,52260,Credit Note,12,2021/12/3
2021,Qtr 4,December,3,1921931.98,Invoice,12,2021/12/3
2021,Qtr 4,December,3,5174574.56,Receipt,12,2021/12/3
2021,Qtr 4,December,4,381474.95,Invoice,12,2021/12/4
2021,Qtr 4,December,6,1349219.21,Credit Note,12,2021/12/6
2021,Qtr 4,December,6,1755809.86,Invoice,12,2021/12/6
2021,Qtr 4,December,6,5777279.32,Receipt,12,2021/12/6
2021,Qtr 4,December,7,1078078.63,Credit Note,12,2021/12/7
2021,Qtr 4,December,7,1263426.31,Invoice,12,2021/12/7
2021,Qtr 4,December,7,739570.66,Receipt,12,2021/12/7
2021,Qtr 4,December,8,1383019.3,Credit Note,12,2021/12/8
2021,Qtr 4,December,8,2161762.28,Invoice,12,2021/12/8
2021,Qtr 4,December,8,2402488.5,Receipt,12,2021/12/8
2021,Qtr 4,December,9,24079.88,Credit Note,12,2021/12/9
2021,Qtr 4,December,9,1907382.7,Invoice,12,2021/12/9
2021,Qtr 4,December,9,4094246.09,Receipt,12,2021/12/9
2021,Qtr 4,December,10,2831869.98,Credit Note,12,2021/12/10
2021,Qtr 4,December,10,2512757.32,Invoice,12,2021/12/10
2021,Qtr 4,December,10,5676888.23,Receipt,12,2021/12/10
2021,Qtr 4,December,11,287662.94,Invoice,12,2021/12/11
2021,Qtr 4,December,11,174251,Receipt,12,2021/12/11
2021,Qtr 4,December,13,94626.22,Credit Note,12,2021/12/13
2021,Qtr 4,December,13,720583.16,Invoice,12,2021/12/13
2021,Qtr 4,December,13,837559.41,Receipt,12,2021/12/13
2021,Qtr 4,December,14,273349.34,Credit Note,12,2021/12/14
2021,Qtr 4,December,14,2987097.67,Invoice,12,2021/12/14
2021,Qtr 4,December,14,644560.03,Receipt,12,2021/12/14
2021,Qtr 4,December,15,2277799.29,Invoice,12,2021/12/15
2021,Qtr 4,December,15,8290545.47,Receipt,12,2021/12/15
2021,Qtr 4,December,16,170093,Credit Note,12,2021/12/16
2021,Qtr 4,December,16,1046757.5,Invoice,12,2021/12/16
2021,Qtr 4,December,17,1547304.7,Invoice,12,2021/12/17
2021,Qtr 4,December,17,2831572.8,Receipt,12,2021/12/17
2021,Qtr 4,December,18,172200,Receipt,12,2021/12/18
2021,Qtr 4,December,20,1002942.59,Invoice,12,2021/12/20
2021,Qtr 4,December,20,1422827.45,Receipt,12,2021/12/20
2021,Qtr 4,December,21,985483.31,Credit Note,12,2021/12/21
2021,Qtr 4,December,21,1401474.35,Invoice,12,2021/12/21
2021,Qtr 4,December,21,2314564.33,Receipt,12,2021/12/21
2021,Qtr 4,December,22,183906.05,Credit Note,12,2021/12/22
2021,Qtr 4,December,22,1222103.49,Invoice,12,2021/12/22
2021,Qtr 4,December,22,551148.48,Receipt,12,2021/12/22
2021,Qtr 4,December,23,1375,Credit Note,12,2021/12/23
2021,Qtr 4,December,23,325773.99,Invoice,12,2021/12/23
2021,Qtr 4,December,23,3489584,Receipt,12,2021/12/23
2021,Qtr 4,December,24,920,Credit Note,12,2021/12/24
2021,Qtr 4,December,24,596898.34,Invoice,12,2021/12/24
2021,Qtr 4,December,24,3885669.03,Receipt,12,2021/12/24
2021,Qtr 4,December,26,255321,Invoice,12,2021/12/26
2021,Qtr 4,December,27,178200,Invoice,12,2021/12/27
2021,Qtr 4,December,28,236827.46,Invoice,12,2021/12/28
2021,Qtr 4,December,28,162073.95,Receipt,12,2021/12/28
2021,Qtr 4,December,29,201169.5,Credit Note,12,2021/12/29
2021,Qtr 4,December,29,1437420.55,Invoice,12,2021/12/29
2021,Qtr 4,December,29,29611,Receipt,12,2021/12/29
2021,Qtr 4,December,30,108621.68,Credit Note,12,2021/12/30
2021,Qtr 4,December,30,455703.16,Invoice,12,2021/12/30
2021,Qtr 4,December,30,1180728.5,Receipt,12,2021/12/30
2021,Qtr 4,December,31,2821223.69,Credit Note,12,2021/12/31
2021,Qtr 4,December,31,2973843.96,Invoice,12,2021/12/31
2021,Qtr 4,December,31,1775329.77,Receipt,12,2021/12/31
2022,Qtr 1,January,1,39820,Credit Note,1,2022/1/1
2022,Qtr 1,January,1,2614340.13,Invoice,1,2022/1/1
2022,Qtr 1,January,1,1209567.3,Receipt,1,2022/1/1
2022,Qtr 1,January,2,224929.7,Invoice,1,2022/1/2
2022,Qtr 1,January,3,6275.5,Credit Note,1,2022/1/3
2022,Qtr 1,January,3,351440,Invoice,1,2022/1/3
2022,Qtr 1,January,3,112455.98,Receipt,1,2022/1/3
2022,Qtr 1,January,4,1978,Credit Note,1,2022/1/4
2022,Qtr 1,January,4,849110.4,Invoice,1,2022/1/4
2022,Qtr 1,January,4,989678.88,Receipt,1,2022/1/4
2022,Qtr 1,January,5,848203.97,Invoice,1,2022/1/5
2022,Qtr 1,January,5,2488372.97,Receipt,1,2022/1/5
